Company,TypeName,Ram,OpSys,Weight,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Gpu brand
Asus,Notebook,4,Windows,1.5,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
HP,Ultrabook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i7,0,256,Intel
Acer,Notebook,4,Windows,2.23,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
Lenovo,Notebook,16,Windows,2.5,0,0,141.21199808219862,Intel Core i7,0,0,AMD
HP,Workstation,8,Windows,3.0,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia
Dell,Notebook,8,Windows,2.5,0,0,100.45466986113651,Intel Core i5,1000,0,AMD
MSI,Gaming,16,Windows,3.78,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
HP,Ultrabook,8,Windows,1.88,0,0,141.21199808219862,Intel Core i7,0,256,Intel
Lenovo,2 in 1 Convertible,16,Windows,2.8,1,1,209.8006828649808,Intel Core i7,0,512,Intel
MSI,Gaming,8,Windows,2.4,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
HP,2 in 1 Convertible,8,Windows,1.48,1,0,165.6321180513006,Intel Core i5,0,256,Intel
HP,Workstation,8,Windows,2.59,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia
HP,2 in 1 Convertible,8,Windows,1.48,1,0,220.84282406840083,Intel Core i7,0,256,Intel
HP,Workstation,8,Windows,2.0,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
HP,Ultrabook,8,Windows,1.26,0,0,176.23257360658386,Intel Core i7,0,256,Intel
Dell,Notebook,8,Windows,2.18,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
HP,Notebook,8,Windows,1.88,0,0,141.21199808219862,Intel Core i5,0,256,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.27,1,1,209.8006828649808,Intel Core i7,0,256,Intel
Lenovo,Notebook,4,Other,1.9,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
HP,Notebook,4,Windows,1.86,0,0,100.45466986113651,AMD Processor,500,0,AMD
Lenovo,Notebook,8,Other,2.32,0,0,141.21199808219862,Intel Core i5,1000,0,AMD
Dell,Gaming,8,Windows,2.62,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
Dell,Notebook,8,Windows,2.04,1,1,282.42399616439724,Intel Core i5,0,256,Nvidia
HP,Notebook,4,Windows,1.91,0,0,141.21199808219862,AMD Processor,0,256,AMD
MSI,Gaming,16,Windows,2.7,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
Lenovo,Ultrabook,12,Windows,1.4,0,0,157.3505121487356,Intel Core i7,0,512,Intel
Lenovo,Notebook,8,Windows,2.5,0,0,141.21199808219862,Intel Core i5,0,0,AMD
HP,2 in 1 Convertible,8,Windows,1.48,1,0,220.84282406840083,Intel Core i7,0,512,Intel
Lenovo,Ultrabook,8,Windows,1.7,0,0,157.3505121487356,Intel Core i7,0,256,Intel
MSI,Gaming,16,Windows,1.7,0,0,157.3505121487356,Intel Core i7,1000,256,Nvidia
HP,Gaming,8,Windows,2.62,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
Lenovo,Notebook,8,Windows,2.2,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
HP,Notebook,4,Other,2.1,0,0,100.45466986113651,Intel Core i5,500,0,Intel
Dell,Gaming,8,Windows,2.62,0,0,282.42399616439724,Intel Core i7,1000,128,Nvidia
Lenovo,Notebook,8,Windows,1.95,0,1,141.21199808219862,Intel Core i5,0,256,Intel
Lenovo,Notebook,4,Windows,2.2,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia
HP,Notebook,2,Windows,1.44,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
MSI,Gaming,8,Windows,2.2,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
HP,Notebook,8,Windows,1.96,0,0,141.21199808219862,Intel Core i7,0,256,Intel
HP,Notebook,16,Windows,2.1,0,0,141.21199808219862,Intel Core i7,0,512,Intel
Asus,Notebook,4,Windows,2.2,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
Lenovo,Notebook,4,Other,2.1,0,0,100.45466986113651,Intel Core i5,500,0,Intel
Lenovo,Notebook,8,Other,2.2,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
Asus,Notebook,4,Windows,2.0,0,0,157.3505121487356,Intel Core i3,0,256,Intel
Lenovo,Notebook,4,Windows,2.32,0,0,141.21199808219862,Intel Core i7,0,0,Intel
Lenovo,Gaming,16,Windows,3.31,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia
MSI,Gaming,16,Windows,1.91,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
HP,Notebook,4,Windows,2.07,0,0,100.45466986113651,Intel Core i3,500,0,Intel
Lenovo,2 in 1 Convertible,8,Windows,1.36,1,1,209.8006828649808,Intel Core i5,0,256,Intel
Lenovo,Ultrabook,6,Windows,1.54,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
Dell,Notebook,8,Other,1.98,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
Acer,Notebook,4,Windows,2.1,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
HP,Notebook,6,Windows,2.18,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
Asus,Gaming,8,Windows,2.591,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia
Dell,2 in 1 Convertible,16,Windows,2.09,1,0,141.21199808219862,Intel Core i7,0,512,Intel
Acer,Notebook,4,Windows,2.23,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
Dell,Ultrabook,8,Other,1.23,1,0,276.053530085501,Intel Core i5,0,256,Intel
Acer,Gaming,16,Windows,4.2,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
Lenovo,Gaming,8,Windows,2.4,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia
HP,Notebook,4,Windows,1.86,0,0,100.45466986113651,Intel Core i5,500,0,Intel
Apple,Ultrabook,8,Mac,0.92,0,1,226.41554716935852,Other Intel Processor,0,0,Intel
Dell,2 in 1 Convertible,8,Windows,1.6,1,1,165.6321180513006,Intel Core i5,0,256,Intel
HP,Notebook,12,Windows,2.21,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
Lenovo,Notebook,4,Other,1.9,0,0,100.45466986113651,Intel Core i3,1000,0,AMD
Asus,Gaming,16,Windows,4.3,0,1,127.33567457123111,Intel Core i7,1000,512,Nvidia
Acer,Notebook,4,Other,2.1,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
MSI,Gaming,16,Windows,2.43,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
Dell,Notebook,4,Windows,2.3,0,0,100.45466986113651,Intel Core i3,0,128,AMD
Lenovo,Notebook,8,Other,2.2,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia
Dell,2 in 1 Convertible,16,Windows,2.0,1,0,141.21199808219862,Intel Core i7,0,512,Intel
Dell,Ultrabook,16,Windows,1.2,1,0,276.053530085501,Intel Core i7,0,512,Intel
Asus,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
Dell,Notebook,8,Windows,2.36,0,0,141.21199808219862,Intel Core i5,0,256,AMD
HP,Notebook,8,Windows,1.91,0,0,100.45466986113651,Intel Core i5,0,256,Intel
Lenovo,Notebook,4,Windows,2.2,0,0,100.45466986113651,AMD Processor,500,0,AMD
Acer,Notebook,8,Windows,3.3,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia
Asus,Gaming,16,Windows,2.2,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
Apple,Ultrabook,8,Mac,0.92,0,1,226.41554716935852,Other Intel Processor,0,0,Intel
Asus,Notebook,16,Windows,2.2,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
MSI,Gaming,16,Windows,2.43,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
Dell,2 in 1 Convertible,8,Windows,2.191,1,1,141.21199808219862,Intel Core i5,0,256,Intel
Asus,Gaming,16,Windows,2.9,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
Acer,Netbook,2,Other,1.3,0,0,135.0942111925629,Other Intel Processor,0,32,Intel
Acer,Notebook,4,Windows,3.3,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia
Lenovo,Notebook,8,Other,2.8,0,0,106.11306214269258,Intel Core i5,1000,0,Intel
Lenovo,Gaming,8,Windows,2.6,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
Acer,2 in 1 Convertible,8,Windows,1.2,1,1,157.3505121487356,Intel Core i7,0,256,Intel
Lenovo,Notebook,8,Windows,2.3,0,1,141.21199808219862,Intel Core i7,0,256,Intel
MSI,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
HP,Notebook,6,Windows,2.1,0,0,141.21199808219862,AMD Processor,1000,0,AMD
Dell,Ultrabook,8,Windows,1.26,1,0,176.23257360658386,Intel Core i5,0,256,Intel
Dell,2 in 1 Convertible,4,Windows,2.08,1,0,146.86047800548656,Intel Core i3,500,0,Intel
Asus,Notebook,4,Windows,2.65,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
Dell,Ultrabook,8,Windows,1.29,1,0,276.053530085501,Intel Core i7,0,256,Intel
Dell,Notebook,4,Other,2.18,0,0,100.45466986113651,Intel Core i5,1000,0,Intel
Lenovo,Gaming,16,Windows,2.6,1,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
MSI,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
Lenovo,Netbook,16,Windows,1.3,1,1,176.23257360658386,Intel Core i7,0,512,Intel
Razer,Gaming,16,Windows,1.95,0,0,157.3505121487356,Intel Core i7,0,1000,Nvidia
Dell,Notebook,8,Windows,2.3,1,0,100.45466986113651,Intel Core i3,1000,0,Intel
MSI,Gaming,16,Windows,2.7,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
Apple,Ultrabook,4,Mac,1.08,0,0,135.0942111925629,Intel Core i5,0,0,Intel
HP,Notebook,4,Windows,2.1,0,0,141.21199808219862,Intel Core i3,1000,0,Intel
HP,Ultrabook,8,Windows,1.54,0,0,209.8006828649808,Intel Core i7,0,256,Intel
Dell,Notebook,4,Windows,2.24,0,0,100.45466986113651,Intel Core i5,500,0,Intel
MSI,Gaming,8,Windows,2.3,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
Lenovo,Notebook,16,Windows,1.4,0,1,165.6321180513006,Intel Core i7,0,512,Intel
Lenovo,Notebook,6,Windows,2.2,0,0,141.21199808219862,AMD Processor,0,256,AMD
Asus,Ultrabook,8,Windows,1.45,0,0,165.6321180513006,Intel Core i7,0,256,Intel
Acer,Notebook,4,Other,2.4,0,0,100.45466986113651,Intel Core i3,500,0,Intel
Dell,2 in 1 Convertible,16,Windows,2.77,1,0,127.33567457123111,Intel Core i7,0,512,Nvidia
HP,Notebook,4,Windows,1.54,0,0,157.3505121487356,Intel Core i5,0,256,Intel
Asus,Gaming,16,Windows,2.5,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia
Dell,Notebook,4,Windows,1.6,0,0,111.93520355955211,Intel Core i5,500,0,Intel
Asus,Gaming,16,Windows,2.34,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia
Lenovo,Notebook,8,Other,2.3,0,1,141.21199808219862,Intel Core i5,0,256,Intel
Dell,2 in 1 Convertible,8,Windows,1.24,1,0,276.053530085501,Intel Core i5,0,256,Intel
Dell,Notebook,4,Other,2.2,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
HP,Notebook,4,Windows,1.86,0,0,100.45466986113651,AMD Processor,500,0,AMD
Lenovo,Notebook,6,Windows,2.4,0,0,141.21199808219862,Intel Core i3,0,128,Nvidia
Lenovo,Notebook,8,Windows,1.9,0,1,157.3505121487356,Intel Core i5,0,256,Intel
Dell,Notebook,4,Windows,2.2,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
Asus,Notebook,4,Windows,2.0,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
Asus,Gaming,16,Windows,4.0,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia
Dell,Notebook,4,Windows,2.29,0,0,100.45466986113651,Intel Core i3,500,0,Intel
Lenovo,Notebook,8,Windows,2.32,0,0,141.21199808219862,Intel Core i7,0,0,AMD
MSI,Gaming,8,Windows,2.4,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
Lenovo,2 in 1 Convertible,4,Windows,1.8,1,0,157.3505121487356,Intel Core i5,0,128,Intel
Asus,Ultrabook,8,Windows,1.2,0,1,165.6321180513006,Other Intel Processor,0,512,Intel
Dell,Notebook,6,Windows,2.3,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
Acer,Notebook,4,Other,2.4,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
Dell,Notebook,2,Windows,2.2,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
Lenovo,Notebook,8,Windows,2.6,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
HP,Notebook,6,Windows,2.04,0,0,141.21199808219862,AMD Processor,0,0,AMD
Dell,Notebook,8,Other,2.3,0,0,100.45466986113651,Intel Core i7,1000,0,AMD
HP,Netbook,2,Windows,1.17,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
Asus,Notebook,4,Windows,2.2,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia
Lenovo,2 in 1 Convertible,4,Windows,1.8,1,1,157.3505121487356,Intel Core i7,0,128,Intel
Lenovo,2 in 1 Convertible,16,Windows,1.3,1,1,276.053530085501,Intel Core i7,0,512,Intel
Lenovo,Notebook,2,Windows,1.5,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
HP,Notebook,6,Windows,2.19,0,0,100.45466986113651,Intel Core i7,1000,0,AMD
Asus,Notebook,4,Windows,2.2,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
Asus,Ultrabook,8,Windows,1.2,0,1,165.6321180513006,Other Intel Processor,0,512,Intel
Dell,Notebook,6,Windows,2.3,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
Acer,Notebook,4,Other,2.4,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
Dell,Notebook,2,Windows,2.2,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
Lenovo,Notebook,8,Windows,2.6,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
HP,Notebook,6,Windows,2.04,0,0,141.21199808219862,AMD Processor,0,0,AMD
Dell,Notebook,8,Other,2.3,0,0,100.45466986113651,Intel Core i7,1000,0,AMD
HP,Netbook,2,Windows,1.17,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
Asus,Notebook,4,Windows,2.2,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia
Lenovo,2 in 1 Convertible,4,Windows,1.8,1,1,157.3505121487356,Intel Core i7,0,128,Intel
Lenovo,2 in 1 Convertible,16,Windows,1.3,1,1,276.053530085501,Intel Core i7,0,512,Intel
Lenovo,Notebook,2,Windows,1.5,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
HP,Notebook,6,Windows,2.19,0,0,100.45466986113651,Intel Core i7,1000,0,AMD
Asus,Notebook,4,Windows,2.2,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
Asus,Ultrabook,8,Windows,1.2,0,1,165.6321180513006,Other Intel Processor,0,512,Intel
Dell,Notebook,6,Windows,2.3,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
Acer,Notebook,4,Other,2.4,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
Dell,Notebook,2,Windows,2.2,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
Lenovo,Notebook,8,Windows,2.6,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
HP,Notebook,6,Windows,2.04,0,0,141.21199808219862,AMD Processor,0,0,AMD
Dell,Notebook,8,Other,2.3,0,0,100.45466986113651,Intel Core i7,1000,0,AMD
HP,Netbook,2,Windows,1.17,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
Asus,Notebook,4,Windows,2.2,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia
Lenovo,2 in 1 Convertible,4,Windows,1.8,1,1,157.3505121487356,Intel Core i7,0,128,Intel
Lenovo,2 in 1 Convertible,16,Windows,1.3,1,1,276.053530085501,Intel Core i7,0,512,Intel
Lenovo,Notebook,2,Windows,1.5,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
HP,Notebook,6,Windows,2.19,0,0,100.45466986113651,Intel Core i7,1000,0,AMD
Asus,Notebook,4,Windows,2.2,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
