course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,profit,published_date,published_time,year,month,day,Clean_title
1148774,Options Trading 101: The Basics,https://www.udemy.com/options-trading-101-the-basics/,False,0,1514,66,11,Beginner Level,33 mins,2017-03-23T22:19:57Z,Business Finance,0,2017-03-23,22:19:57Z,2017,3,23,Options Trading 101 Basics
959144,Practical Accounts APP Overview,https://www.udemy.com/practical-accounts-app-overview/,True,20,1361,1,14,Intermediate Level,3 hours,2016-10-04T23:38:32Z,Business Finance,27220,2016-10-04,23:38:32Z,2016,10,4,Practical Accounts APP Overview
1233350,Bitcoin Profits for Beginners,https://www.udemy.com/bitcoin-profits-for-beginners/,True,100,61,18,30,Beginner Level,1.5 hours,2017-06-09T17:01:05Z,Business Finance,6100,2017-06-09,17:01:05Z,2017,6,9,Bitcoin Profits Beginners
572744,Trend Traders Club: How To Find And Trade Fast Moving Trends,https://www.udemy.com/how-to-find-and-trade-profitable-fast-moving-trends/,True,75,1513,31,60,All Levels,5.5 hours,2015-08-04T19:16:51Z,Business Finance,113475,2015-08-04,19:16:51Z,2015,8,4,Trend Traders Club Find Trade Fast Moving Trends
724062,Financial Statements Basics,https://www.udemy.com/financial-statements-basics/,True,20,1374,19,9,Beginner Level,2 hours,2016-01-14T18:58:56Z,Business Finance,27480,2016-01-14,18:58:56Z,2016,1,14,Financial Statements Basics
474212,High performance Stock Trading using key Options techniques,https://www.udemy.com/high-performance-stock-trading-using-options-trading-techniques/,True,40,2103,15,6,All Levels,1.5 hours,2015-04-12T22:28:45Z,Business Finance,84120,2015-04-12,22:28:45Z,2015,4,12,High performance Stock Trading key Options techniques
771276,Introduction to Financial Statement Analysis,https://www.udemy.com/introduction-to-financial-statement-analysis/,True,20,1480,25,25,Beginner Level,1.5 hours,2016-03-21T17:00:37Z,Business Finance,29600,2016-03-21,17:00:37Z,2016,3,21,Introduction Financial Statement Analysis
388164,Basics of Economics (College Level),https://www.udemy.com/economics-for-accounting-and-finance-professionals/,True,25,2516,12,20,All Levels,1.5 hours,2015-01-08T13:55:52Z,Business Finance,62900,2015-01-08,13:55:52Z,2015,1,8,Basics Economics College Level
133536,Stock Market Investing for Beginners,https://www.udemy.com/the-beginners-guide-to-the-stock-market/,False,0,50855,2698,15,Beginner Level,1.5 hours,2013-12-25T19:53:34Z,Business Finance,0,2013-12-25,19:53:34Z,2013,12,25,Stock Market Investing Beginners
655300,Accounting for Beginners : Learn Basics in under 1 Hour,https://www.udemy.com/accounting-for-beginners-how-to-do-accounting-super-easily/,True,50,1971,13,20,Beginner Level,1.5 hours,2015-12-03T17:08:10Z,Business Finance,98550,2015-12-03,17:08:10Z,2015,12,3,Accounting Beginners  Learn Basics 1 Hour
949504,Straddle Options Trading - Profit in Any Market Direction,https://www.udemy.com/straddle-options-trading-profit-in-any-market-direction/,True,200,837,9,19,All Levels,1 hour,2016-10-03T17:32:40Z,Business Finance,167400,2016-10-03,17:32:40Z,2016,10,3,Straddle Options Trading  Profit Market Direction
265960,Fundamentals of Forex Trading,https://www.udemy.com/fundamentals-of-forex-trading/,False,0,17160,620,23,All Levels,1 hour,2014-08-29T20:10:38Z,Business Finance,0,2014-08-29,20:10:38Z,2014,8,29,Fundamentals Forex Trading
680044,"Binary Options: Trading Strategies, 90% Accuracy and Signals",https://www.udemy.com/learn-trading-binary-options-from-scratch-and-3-strategies/,True,195,1723,38,24,Beginner Level,1 hour,2015-12-14T18:29:57Z,Business Finance,335985,2015-12-14,18:29:57Z,2015,12,14,Binary Options Trading Strategies 90 Accuracy Signals
923616,Website Investing 101 - Buying & Selling Online Businesses,https://www.udemy.com/cash-flow-website-investing-buy-sell-online-businesses-digital-assets/,False,0,6811,151,51,All Levels,2 hours,2016-08-05T17:03:15Z,Business Finance,0,2016-08-05,17:03:15Z,2016,8,5,Website Investing 101  Buying  Selling Online Businesses
741898,Practical Accounts & Bookkeeping Automated Overview ,https://www.udemy.com/practical-accounts-bookkeeping-automated-overview/,True,20,2060,17,30,All Levels,4.5 hours,2016-01-28T21:43:31Z,Business Finance,41200,2016-01-28,21:43:31Z,2016,1,28,Practical Accounts  Bookkeeping Automated Overview
381330,Live Account - ETF Trading System - Hacking The Stock Market,https://www.udemy.com/cracked-wall-street-hacked-the-stock-market-top-secret/,True,150,2318,19,16,All Levels,5 hours,2014-12-31T03:29:21Z,Business Finance,347700,2014-12-31,03:29:21Z,2014,12,31,Live Account  ETF Trading System  Hacking Stock Market
545918,Stock Market Leverage: How to Start Trading Options Wisely,https://www.udemy.com/stock-market-tips-how-to-successfully-trade-options/,True,95,2153,14,13,Beginner Level,1.5 hours,2015-07-27T18:39:51Z,Business Finance,204535,2015-07-27,18:39:51Z,2015,7,27,Stock Market Leverage Start Trading Options Wisely
191854,Stock Market Foundations,https://www.udemy.com/how-to-invest-in-the-stock-market-beginners/,False,0,19339,794,9,Beginner Level,2 hours,2014-03-31T21:35:06Z,Business Finance,0,2014-03-31,21:35:06Z,2014,3,31,Stock Market Foundations
471546,Crash Course on Working Capital Management,https://www.udemy.com/crash-course-on-working-capital-management/,True,20,3177,8,8,All Levels,1 hour,2015-04-16T17:35:54Z,Business Finance,63540,2015-04-16,17:35:54Z,2015,4,16,Crash Course Working Capital Management
866584,Advanced Accounting A Complete Study for CA / CMA / CFA / CS,https://www.udemy.com/branch-accounts-a-complete-analysis/,True,150,1535,16,462,All Levels,62 hours,2016-06-03T17:42:27Z,Business Finance,230250,2016-06-03,17:42:27Z,2016,6,3,Advanced Accounting Complete Study  CMA  CFA  CS
889824,61% Profit In 1 Month - Crush Your Forex Trading Paradigm,https://www.udemy.com/61-profit-in-1-month-shattering-your-trading-paradigm/,True,20,1027,29,25,All Levels,1.5 hours,2016-07-18T22:38:56Z,Business Finance,20540,2016-07-18,22:38:56Z,2016,7,18,61 Profit 1 Month  Crush Forex Trading Paradigm
1191504,How to create a routine Trading,https://www.udemy.com/how-to-create-a-trading-routine/,True,25,307,8,5,All Levels,8 mins,2017-05-01T18:50:43Z,Business Finance,7675,2017-05-01,18:50:43Z,2017,5,1,create routine Trading
585752,"Forex Trading Secrets |MT4 Robot (EA) inside, no coding",https://www.udemy.com/forex-trading-robot-forex-trading/,True,150,2096,48,29,All Levels,41 mins,2015-08-24T22:16:54Z,Business Finance,314400,2015-08-24,22:16:54Z,2015,8,24,Forex Trading Secrets MT4 Robot EA inside coding
671578,Forex SOS Course: Trading Tweaks And Working Forex Strategy,https://www.udemy.com/forex-sos-course/,True,50,1315,48,59,Beginner Level,2.5 hours,2015-11-18T22:40:10Z,Business Finance,65750,2015-11-18,22:40:10Z,2015,11,18,Forex SOS Course Trading Tweaks Working Forex Strategy
151668,Introduction to Financial Modeling,https://www.udemy.com/financial-modeling-asimplemodel/,False,0,29167,1463,8,Intermediate Level,1.5 hours,2014-05-27T16:22:16Z,Business Finance,0,2014-05-27,16:22:16Z,2014,5,27,Introduction Financial Modeling
1105344,Quantitative Aptitude for Banking & Competitive Examinations,https://www.udemy.com/quantitative-aptitude-for-competitive-examinations-part-i/,True,50,1056,1,42,All Levels,3 hours,2017-02-09T19:33:52Z,Business Finance,52800,2017-02-09,19:33:52Z,2017,2,9,Quantitative Aptitude Banking  Competitive Examinations
44836,Option Spreads and Credit Spreads Bundle,https://www.udemy.com/option-spreads-and-credit-spreads-bundle/,True,180,2212,194,24,Expert Level,4.5 hours,2013-03-05T18:27:38Z,Business Finance,398160,2013-03-05,18:27:38Z,2013,3,5,Option Spreads Credit Spreads Bundle
840300,B Com Accountancy I (Paper ECO 02 IGNOU),https://www.udemy.com/accounts-from-incomplete-records/,True,50,2946,6,284,All Levels,31.5 hours,2016-05-05T23:07:43Z,Business Finance,147300,2016-05-05,23:07:43Z,2016,5,5,B Com Accountancy Paper ECO 02 IGNOU
1100054,FOREX TRADING - Learn in a quick + profitable way + support,https://www.udemy.com/forex-the-only-simple-trading-your-ever-need-bank-trading/,True,100,271,48,47,All Levels,3.5 hours,2017-02-20T23:45:20Z,Business Finance,27100,2017-02-20,23:45:20Z,2017,2,20,FOREX TRADING  Learn quick  profitable way  support
421054,Auditing Basics (Professional Course Level),https://www.udemy.com/basics-of-auditing/,True,25,3771,10,35,All Levels,2.5 hours,2015-02-13T14:37:18Z,Business Finance,94275,2015-02-13,14:37:18Z,2015,2,13,Auditing Basics Professional Course Level
528784,Stock market Investing Encyclopedia: How to invest in stocks,https://www.udemy.com/stockmarket/,True,200,3143,11,39,Intermediate Level,3 hours,2015-11-10T22:55:53Z,Business Finance,628600,2015-11-10,22:55:53Z,2015,11,10,Stock market Investing Encyclopedia invest stocks
637430,Learn the basics of preparing accounting statements,https://www.udemy.com/basics-of-financial-accounting/,True,20,1951,30,20,Intermediate Level,33 mins,2015-10-13T21:07:22Z,Business Finance,39020,2015-10-13,21:07:22Z,2015,10,13,Learn basics preparing accounting statements
236080,Elliott Wave -Forex Trading With The Elliott Wave Theory,https://www.udemy.com/forex-trading-with-the-elliot-wave-theory/,True,90,4022,35,14,Expert Level,1 hour,2016-12-15T15:49:13Z,Business Finance,361980,2016-12-15,15:49:13Z,2016,12,15,Elliott Wave Forex Trading Elliott Wave Theory
777444,Corporate Finance - A Brief Introduction,https://www.udemy.com/finance-a-brief-introduction-and-basics-finance-101/,False,0,11724,649,17,Beginner Level,1.5 hours,2016-03-04T05:58:09Z,Business Finance,0,2016-03-04,05:58:09Z,2016,3,4,Corporate Finance  Brief Introduction
474238,Excel functions to analyze and visualize data,https://www.udemy.com/basic-excel-functions-to-analyze-large-data/,True,20,2283,54,16,Intermediate Level,2 hours,2015-04-20T18:52:32Z,Business Finance,45660,2015-04-20,18:52:32Z,2015,4,20,Excel functions analyze visualize data
1245244,Building Financial Statements in Excel,https://www.udemy.com/guide-to-building-financial-statements/,True,35,1181,1,18,Beginner Level,1 hour,2017-06-29T23:34:42Z,Business Finance,41335,2017-06-29,23:34:42Z,2017,6,29,Building Financial Statements Excel
1051570,Transfer Pricing A Complete Analysis,https://www.udemy.com/transfer-pricing-a-complete-analysis/,True,50,1852,3,14,All Levels,2.5 hours,2016-12-28T18:19:16Z,Business Finance,92600,2016-12-28,18:19:16Z,2016,12,28,Transfer Pricing Complete Analysis
262370,Accounting: Get Hired Without Work Experience,https://www.udemy.com/accounting-get-hired-without-work-experience/,True,100,4661,187,20,All Levels,1 hour,2014-09-01T21:43:47Z,Business Finance,466100,2014-09-01,21:43:47Z,2014,9,1,Accounting Hired Work Experience
1188178,Forex Trading for Beginners - Basics,https://www.udemy.com/complete-forex-trading-for-beginners-in-1-course-basics/,True,50,989,9,11,All Levels,1 hour,2017-04-24T16:42:56Z,Business Finance,49450,2017-04-24,16:42:56Z,2017,4,24,Forex Trading Beginners  Basics
824592,Basic Bookkeeping Hacks,https://www.udemy.com/basic-bookkeeping/,True,20,5841,16,28,All Levels,1.5 hours,2016-06-14T15:43:23Z,Business Finance,116820,2016-06-14,15:43:23Z,2016,6,14,Basic Bookkeeping Hacks
1147458,Complete Trading Plan Course for Stocks & Forex (10 Hours),https://www.udemy.com/killer-trading-plan-6-year-old-can-invest-10-hours-stocks-forex-etf/,True,200,1087,14,61,All Levels,9.5 hours,2017-03-23T05:54:27Z,Business Finance,217400,2017-03-23,05:54:27Z,2017,3,23,Complete Trading Plan Course Stocks  Forex 10 Hours
1243448,"Forex Trading with Fixed 'Risk through Options Trading""",https://www.udemy.com/forexoptions/,True,200,611,4,26,Beginner Level,1 hour,2017-06-07T17:15:07Z,Business Finance,122200,2017-06-07,17:15:07Z,2017,6,7,Forex Trading Fixed Risk Options Trading
730414,"Intro to Investment Banking, M&A, IPO, Modeling + Free Book",https://www.udemy.com/investment-banking-mergers-ipo-financial-model-business-mba-pro-forma/,True,60,1922,149,15,All Levels,20 hours,2016-01-21T01:25:31Z,Business Finance,115320,2016-01-21,01:25:31Z,2016,1,21,Intro Investment Banking MA IPO Modeling  Free Book
252396,How to Pick The Right Penny Stocks To Invest In 2017,https://www.udemy.com/how-to-make-5000month-trading-penny-stocks/,True,150,9015,65,23,All Levels,2.5 hours,2014-07-01T20:04:27Z,Business Finance,1352250,2014-07-01,20:04:27Z,2014,7,1,Pick Right Penny Stocks Invest 2017
1198166,Top 10 Trading Ideas in the Equities Market,https://www.udemy.com/top-10-trading-ideas-in-the-equities-market/,True,20,661,4,12,All Levels,1 hour,2017-05-02T21:59:07Z,Business Finance,13220,2017-05-02,21:59:07Z,2017,5,2,10 Trading Ideas Equities Market
920604,Intro to Financial Modeling,https://www.udemy.com/intro-to-financial-modeling/,True,105,1077,110,55,Beginner Level,6 hours,2016-08-19T20:12:24Z,Business Finance,113085,2016-08-19,20:12:24Z,2016,8,19,Intro Financial Modeling
215728,Shark Accounting - Building a Business by the Numbers!,https://www.udemy.com/shark-accounting/,True,20,6050,140,17,Beginner Level,1.5 hours,2014-05-18T19:08:04Z,Business Finance,121000,2014-05-18,19:08:04Z,2014,5,18,Shark Accounting  Building Business Numbers
722174,Forex Trading MAKE YOUR FIRST TRADE TODAY!,https://www.udemy.com/trade-forex/,True,150,3523,46,45,All Levels,4 hours,2016-01-10T21:39:39Z,Business Finance,528450,2016-01-10,21:39:39Z,2016,1,10,Forex Trading TRADE TODAY
48841,Accounting in 60 Minutes - A Brief Introduction,https://www.udemy.com/accounting-in-60-minutes-a-brief-introduction/,False,0,56659,4397,16,Beginner Level,1.5 hours,2013-04-07T21:39:25Z,Business Finance,0,2013-04-07,21:39:25Z,2013,4,7,Accounting 60 Minutes  Brief Introduction
907444,SAP FICO For Beginners - A Guide to SAP Financial Accounts,https://www.udemy.com/sap-fico-for-sap-beginners/,True,100,1444,101,59,Beginner Level,5 hours,2016-07-25T16:08:07Z,Business Finance,144400,2016-07-25,16:08:07Z,2016,7,25,SAP FICO Beginners  Guide SAP Financial Accounts
317030,Learn how to double your Forex Trading Account in one trade,https://www.udemy.com/learn-how-to-double-your-forex-trading-account-in-one-trade/,True,60,2900,424,36,Intermediate Level,2.5 hours,2014-10-19T22:04:51Z,Business Finance,174000,2014-10-19,22:04:51Z,2014,10,19,Learn double Forex Trading Account trade
891490,"Accounting Superpowers: Learn Accounts, Understand Business!",https://www.udemy.com/accounting-basics-for-success-in-business-and-in-life/,True,200,1437,96,34,Beginner Level,2.5 hours,2016-08-08T22:23:09Z,Business Finance,287400,2016-08-08,22:23:09Z,2016,8,8,Accounting Superpowers Learn Accounts Understand Business
1070886,Python Algo Trading: FX Trading with Oanda,https://www.udemy.com/python-algo-trading-fx-trading-with-oanda/,True,200,453,42,33,Intermediate Level,3 hours,2017-03-14T00:39:45Z,Business Finance,90600,2017-03-14,00:39:45Z,2017,3,14,Python Algo Trading FX Trading Oanda
812616,Save on Your Taxes,https://www.udemy.com/save-on-your-taxes/,True,20,2437,12,23,All Levels,1.5 hours,2016-11-16T17:38:38Z,Business Finance,48740,2016-11-16,17:38:38Z,2016,11,16,Save Taxes
407984,Financial Model Basics: Build a model from start to finish,https://www.udemy.com/financial-model-basics-build-a-model-from-start-to-finish/,True,30,5057,142,13,Beginner Level,1 hour,2015-02-06T07:12:25Z,Business Finance,151710,2015-02-06,07:12:25Z,2015,2,6,Financial Model Basics Build model start finish
214046,Option Trading for Rookies: The Covered Call Option Strategy,https://www.udemy.com/option-trading-for-rookies-investing-the-profitable-way/,True,95,6092,25,29,Beginner Level,1.5 hours,2016-11-03T05:22:20Z,Business Finance,578740,2016-11-03,05:22:20Z,2016,11,3,Option Trading Rookies Covered Option Strategy
512400,EFT for Stock Options Trading Success & Making Better Trades,https://www.udemy.com/eft-for-stock-option-trading-success/,True,95,4530,13,31,All Levels,1.5 hours,2015-08-06T19:08:20Z,Business Finance,430350,2015-08-06,19:08:20Z,2015,8,6,EFT Stock Options Trading Success  Making Better Trades
377370,Learn to Trade the Stock Market without Blowing Your Profits,https://www.udemy.com/learn-to-trade-the-stock-market-without-blowing-your-profits/,True,60,6967,16,34,All Levels,1 hour,2017-05-02T20:53:24Z,Business Finance,418020,2017-05-02,20:53:24Z,2017,5,2,Learn Trade Stock Market Blowing Profits
1175694,Get a Credit Repair Publication On Amazon and Live LIFE..,https://www.udemy.com/get-a-credit-repair-publication-on-amazon-and-live-life/,True,20,727,11,25,Beginner Level,3 hours,2017-04-26T18:17:51Z,Business Finance,14540,2017-04-26,18:17:51Z,2017,4,26,Credit Repair Publication Amazon Live LIFE
945750,Fundamentals of Accounting,https://www.udemy.com/fundamentals-of-accounting/,True,20,1560,43,25,All Levels,3 hours,2016-08-31T22:03:44Z,Business Finance,31200,2016-08-31,22:03:44Z,2016,8,31,Fundamentals Accounting
1085580,"RSI, Options Trading & Technical Analysis (3 Course Bundle)",https://www.udemy.com/charting-rsi-options-stock-trading-for-beginners-newtechnical-analysis/,True,200,1047,9,46,All Levels,3.5 hours,2017-01-26T22:55:27Z,Business Finance,209400,2017-01-26,22:55:27Z,2017,1,26,RSI Options Trading  Technical Analysis 3 Course Bundle
